ID;INSEE_COM;INSEE_DEP;INSEE_REG;CODE_EPCI;NOM_COM_M;POPULATION;Nb_Ventes;PrixMoyen_M2;nb_digits_code_INSEE;code_commune_n
COMMUNE_0000000009743286;72314;72;52;200070373.0;SAINT PIERRE DU LOROUER;377;8.0;1322.0;5;72314
COMMUNE_0000000009731204;57286;57;44;200067486.0;HALSTROFF;320;;;5;57286
COMMUNE_0000000009762109;11197;11;76;200071926.0;LAURAGUEL;615;4.0;1075.0;5;11197
COMMUNE_0000000009754955;24156;24;75;200040392.0;DOUZE;1139;5.0;1485.0;5;24156
COMMUNE_0000000009753997;26002;26;84;200040491.0;ALBON;1933;5.0;1355.0;5;26002
COMMUNE_0000000009750785;23116;23;75;200067593.0;MAINSAT;574;2.0;715.0;5;23116
COMMUNE_0000000009733452;2411;2;32;200072031.0;LATILLY;211;3.0;1675.0;5;02411
COMMUNE_0000000009730340;80174;80;32;200070977.0;CARDONNOIS;84;1.0;1467.0;5;80174
COMMUNE_0000000009755837;33467;33;75;243301371.0;SAINT QUENTIN DE CAPLONG;245;2.0;1618.0;5;33467
COMMUNE_0000000009758754;30255;30;76;243000643.0;SAINT GENIES DE MALGOIRES;2991;25.0;1751.0;5;30255
COMMUNE_0000000009740610;72251;72;52;200072676.0;RENE;377;3.0;686.0;5;72251
COMMUNE_0000000009751380;17459;17;75;200041689.0;VARAIZE;559;12.0;1307.0;5;17459
COMMUNE_0000000009731348;2087;2;32;200071991.0;BIEUXY;28;;;5;02087
COMMUNE_0000000009748866;39130;39;27;243900610.0;NANCHEZ;800;3.0;1175.0;5;39130
COMMUNE_0000000009754742;24484;24;75;200040392.0;SAINT PIERRE DE CHIGNAC;869;8.0;1339.0;5;24484
COMMUNE_0000000009734462;2062;2;32;200072031.0;BELLEAU;136;2.0;1553.0;5;02062
COMMUNE_0000000009738157;29017;29;53;242900074.0;BRELES;882;8.0;1364.0;5;29017
COMMUNE_0000000009741938;45058;45;24;200035764.0;BUCY LE ROI;169;1.0;2169.0;5;45058
COMMUNE_0000000009732172;27493;27;28;200070142.0;ROMILLY SUR ANDELLE;3237;3.0;2195.0;5;27493
COMMUNE_0000000009743163;52040;52;44;200027308.0;BAY SUR AUBE;51;;;5;52040
COMMUNE_0000000009743050;68224;68;44;200066009.0;MULHOUSE;108999;;;5;68224
COMMUNE_0000000009744994;25491;25;27;242504447.0;RIGNOSOT;117;;;5;25491
COMMUNE_0000000009747567;86167;86;75;248600447.0;MONTS SUR GUESNES;837;4.0;1174.0;5;86167
COMMUNE_0000000009752167;16243;16;75;200070514.0;NERCILLAC;1098;9.0;1358.0;5;16243
COMMUNE_0000000009741638;45010;45;24;200066280.0;ASCOUX;1143;10.0;1932.0;5;45010
COMMUNE_0000000009744002;49080;49;52;200071868.0;HAUTS D ANJOU;8776;52.0;1315.0;5;49080
COMMUNE_0000000009758956;84128;84;93;200040624.0;SIVERGUES;42;;;5;84128
COMMUNE_0000000009738735;10279;10;44;200040137.0;PARS LES CHAVANGES;66;;;5;10279
COMMUNE_0000000009733928;2051;2;32;200072031.0;BARZY SUR MARNE;381;3.0;1651.0;5;02051
COMMUNE_0000000009758720;84047;84;93;200040624.0;GARGAS;3033;;;5;84047
COMMUNE_0000000009740845;10252;10;44;200066892.0;MONTMARTIN LE HAUT;49;;;5;10252
COMMUNE_0000000009742823;52383;52;44;200072999.0;PERRANCEY LES VIEUX MOULINS;292;;;5;52383
COMMUNE_0000000009729640;2547;2;32;240200444.0;NEUVILLE HOUSSET;66;1.0;446.0;5;02547
COMMUNE_0000000009729140;2035;2;32;200071983.0;AUDIGNY;283;4.0;1097.0;5;02035
COMMUNE_0000000009748975;36043;36;24;243600350.0;CHASSIGNOLLES;567;7.0;989.0;5;36043
COMMUNE_0000000009760256;32445;32;76;243200508.0;TIESTE URAGNOUX;177;;;5;32445
COMMUNE_0000000009732163;27487;27;28;200070142.0;RADEPONT;655;;;5;27487
COMMUNE_0000000009748480;39474;39;27;200072056.0;SAINTE AGNES;355;;;5;39474
COMMUNE_0000000009742925;45269;45;24;200070183.0;SAINT AY;3400;51.0;1954.0;5;45269
COMMUNE_0000000009745442;18117;18;24;200069227.0;JARS;511;6.0;1016.0;5;18117
COMMUNE_0000000009751405;17485;17;75;241700624.0;GRAND VILLAGE PLAGE;1048;17.0;3007.0;5;17485
COMMUNE_0000000009737754;54161;54;44;200069433.0;DOMEVRE SUR VEZOUZE;289;3.0;904.0;5;54161
COMMUNE_0000000009748939;71220;71;27;200070316.0;GILLY SUR LOIRE;495;;;5;71220
COMMUNE_0000000009742784;70545;70;27;200041879.0;VENISEY;139;;;5;70545
COMMUNE_0000000009735372;55270;55;44;200034874.0;LAHAYVILLE;26;;;5;55270
COMMUNE_0000000009740106;77172;77;11;247700107.0;ESMANS;905;10.0;2223.0;5;77172
COMMUNE_0000000009747787;86161;86;75;248600447.0;MONCONTOUR;979;9.0;978.0;5;86161
COMMUNE_0000000009727512;62123;62;32;200069235.0;BEUSSENT;552;4.0;1734.0;5;62123
COMMUNE_0000000009763557;2A254;2A;94;242000495.0;QUENZA;185;;;5;2A254
COMMUNE_0000000009735656;14646;14;28;241400514.0;SAINT PIERRE CANIVET;401;;;5;14646
COMMUNE_0000000009748011;79088;79;75;200040244.0;CHICHE;1690;6.0;810.0;5;79088
COMMUNE_0000000009735730;22199;22;53;200065928.0;PLEUMEUR GAUTIER;1233;9.0;1235.0;5;22199
COMMUNE_0000000009748175;36019;36;24;200068880.0;BOMMIERS;301;1.0;750.0;5;36019
COMMUNE_0000000009754985;33138;33;75;200070092.0;COUTRAS;8576;153.0;1517.0;5;33138
COMMUNE_0000000009744927;44221;44;52;244400453.0;CHEVALLERAIS;1556;22.0;1672.0;5;44221
COMMUNE_0000000009736393;55333;55;44;245500327.0;MENIL AUX BOIS;42;;;5;55333
COMMUNE_0000000009763429;66206;66;76;246600548.0;TECH;99;;;5;66206
COMMUNE_0000000009729866;8291;8;44;240800847.0;MOGUES;199;;;5;08291
COMMUNE_0000000009762280;2B183;2B;94;200042943.0;OGLIASTRO;102;;;5;2B183
COMMUNE_0000000009762022;65268;65;76;200069300.0;LAYRISSE;180;1.0;1433.0;5;65268
COMMUNE_0000000009728896;76252;76;28;247600588.0;ETALONDES;1069;13.0;1595.0;5;76252
COMMUNE_0000000009731579;55170;55;44;200066173.0;ECUREY EN VERDUNOIS;127;1.0;806.0;5;55170
COMMUNE_0000000009747347;86227;86;75;248600447.0;SAINT LAON;127;2.0;800.0;5;86227
COMMUNE_0000000009743380;68265;68;44;200066058.0;RANTZWILLER;800;;;5;68265
COMMUNE_0000000009758574;12228;12;76;200067155.0;SAINT IZAIRE;305;;;5;12228
COMMUNE_0000000009751446;1452;1;84;200040350.0;VIRIEU LE GRAND;1056;16.0;1283.0;5;01452
COMMUNE_0000000009752687;17056;17;75;200041523.0;BOUGNEAU;609;7.0;1142.0;5;17056
COMMUNE_0000000009729175;80413;80;32;200037059.0;HANCOURT;95;1.0;1018.0;5;80413
COMMUNE_0000000009751422;74232;74;84;200066793.0;SAINT EUSTACHE;506;;;5;74232
COMMUNE_0000000009762436;65054;65;76;200070787.0;AVEZAC PRAT LAHITTE;605;4.0;881.0;5;65054
COMMUNE_0000000009736333;57241;57;44;200068146.0;FRIBOURG;164;;;5;57241
COMMUNE_0000000009745009;70493;70;27;247000706.0;SORANS LES BREUREY;436;5.0;1588.0;5;70493
COMMUNE_0000000009727306;62888;62;32;200018083.0;WIERRE AU BOIS;225;1.0;769.0;5;62888
COMMUNE_0000000009737683;22359;22;53;200065928.0;TREGROM;417;4.0;1201.0;5;22359
COMMUNE_0000000009756270;24313;24;75;200041440.0;ORLIAC;61;;;5;24313
COMMUNE_0000000009753715;73135;73;84;200070464.0;TOUR EN MAURIENNE;1079;1.0;1996.0;5;73135
COMMUNE_0000000009762427;65190;65;76;200070787.0;GAZAVE;65;;;5;65190
COMMUNE_0000000009736995;77374;77;11;247700594.0;PONTCARRE;2222;49.0;3354.0;5;77374
COMMUNE_0000000009732708;14044;14;28;241400860.0;BASLY;1128;;;5;14044
COMMUNE_0000000009750237;1351;1;84;200070118.0;SAINT ETIENNE SUR CHALARONNE;1546;6.0;2110.0;5;01351
COMMUNE_0000000009741812;88383;88;44;200068377.0;REMIREMONT;7728;130.0;1195.0;5;88383
COMMUNE_0000000009744852;41161;41;24;200000800.0;NOUAN LE FUZELIER;2326;27.0;1470.0;5;41161
COMMUNE_0000000009728471;59139;59;32;200030633.0;CAUDRY;14493;86.0;1040.0;5;59139
COMMUNE_0000000009757180;47298;47;75;200030674.0;SENESTIS;210;2.0;1042.0;5;47298
COMMUNE_0000000009756973;47170;47;75;200036523.0;MONBAHUS;603;8.0;1283.0;5;47170
COMMUNE_0000000009760571;64474;64;75;200067288.0;SAINT DOS;159;;;5;64474
COMMUNE_0000000009741313;28396;28;24;242852465.0;TRIZAY LES BONNEVAL;321;7.0;1184.0;5;28396
COMMUNE_0000000009731835;27597;27;28;200066827.0;SAINT PIERRE DU VAL;568;;;5;27597
COMMUNE_0000000009759175;84084;84;93;248400285.0;MOTTE D AIGUES;1339;3.0;4970.0;5;84084
COMMUNE_0000000009730964;2765;2;32;200043495.0;VAUCELLES ET BEFFECOURT;261;1.0;2113.0;5;02765
COMMUNE_0000000009738248;54515;54;44;245400171.0;THELOD;249;2.0;1936.0;5;54515
COMMUNE_0000000009742824;52545;52;44;200072999.0;VOISINES;95;;;5;52545
COMMUNE_0000000009740546;45246;45;24;200066280.0;PANNECIERES;128;;;5;45246
COMMUNE_0000000009729689;80097;80;32;200070985.0;BETHENCOURT SUR SOMME;129;3.0;1015.0;5;80097
COMMUNE_0000000009730097;76723;76;28;200068534.0;VASSONVILLE;445;6.0;1587.0;5;76723
COMMUNE_0000000009738682;54185;54;44;200035772.0;ETREVAL;62;;;5;54185
COMMUNE_0000000009749229;86139;86;75;200069854.0;LUSIGNAN;2655;25.0;1141.0;5;86139
COMMUNE_0000000009742426;88188;88;44;200033868.0;FRESSE SUR MOSELLE;1749;14.0;1312.0;5;88188
COMMUNE_0000000009737552;27610;27;28;200066462.0;SAINT VICTOR SUR AVRE;59;;;5;27610
COMMUNE_0000000009730942;2440;2;32;240200576.0;LOR;145;1.0;1260.0;5;02440
COMMUNE_0000000009760139;34328;34;76;243400694.0;VENDEMIAN;1053;12.0;1948.0;5;34328
COMMUNE_0000000009759745;31022;31;76;243100518.0;AUCAMVILLE;8413;123.0;2410.0;5;31022
COMMUNE_0000000009740322;67121;67;44;200030526.0;ELSENHEIM;823;;;5;67121
COMMUNE_0000000009732389;55024;55;44;200066173.0;AZANNES ET SOUMAZANNES;166;2.0;636.0;5;55024
COMMUNE_0000000009736818;57300;57;44;245700950.0;HASELBOURG;313;;;5;57300
COMMUNE_0000000009760058;40172;40;75;200069649.0;MANT;271;1.0;1750.0;5;40172
COMMUNE_0000000009752891;19136;19;75;200066744.0;MEYMAC;2411;27.0;1050.0;5;19136
COMMUNE_0000000009739720;77442;77;11;200072346.0;SAMOREAU;2321;30.0;2797.0;5;77442
COMMUNE_0000000009732696;14009;14;28;200065563.0;AMFREVILLE;1420;1.0;2760.0;5;14009
COMMUNE_0000000009742116;88408;88;44;200033868.0;RUPT SUR MOSELLE;3491;31.0;1264.0;5;88408
COMMUNE_0000000009753241;73259;73;84;247300361.0;SAINT MARTIN SUR LA CHAMBRE;547;3.0;1594.0;5;73259
COMMUNE_0000000009738808;77295;77;11;200070779.0;MOISENAY;1371;14.0;2951.0;5;77295
COMMUNE_0000000009732344;57121;57;44;200067957.0;BURTONCOURT;194;;;5;57121
COMMUNE_0000000009727852;62003;62;32;246200364.0;ACHEVILLE;638;6.0;1530.0;5;62003
COMMUNE_0000000009751952;73146;73;84;200069110.0;LESCHERAINES;764;2.0;2636.0;5;73146
COMMUNE_0000000009744242;89314;89;27;200067080.0;PREGILBERT;186;1.0;1052.0;5;89314
COMMUNE_0000000009753315;42207;42;84;244200770.0;SAINT CHAMOND;35339;296.0;1545.0;5;42207
COMMUNE_0000000009728960;2392;2;32;240200493.0;JONCOURT;303;1.0;625.0;5;02392
COMMUNE_0000000009762392;31294;31;76;200072643.0;LESPITEAU;96;;;5;31294
COMMUNE_0000000009746597;37157;37;24;200071587.0;MONTRESOR;351;3.0;1739.0;5;37157
COMMUNE_0000000009730242;8288;8;44;240800862.0;MESMONT;97;;;5;08288
COMMUNE_0000000009743732;68353;68;44;200066058.0;WAHLBACH;501;;;5;68353
COMMUNE_0000000009742291;72224;72;52;200072684.0;NUILLE LE JALAIS;535;5.0;1226.0;5;72224
COMMUNE_0000000009761365;64416;64;75;200067288.0;NAVARRENX;1044;1.0;1204.0;5;64416
COMMUNE_0000000009757473;12174;12;76;241200187.0;OLEMPS;3381;12.0;1699.0;5;12174
COMMUNE_0000000009749618;3281;3;84;200071389.0;THEIL;410;2.0;914.0;5;03281
COMMUNE_0000000009731488;76489;76;28;200084952.0;OUDALLE;452;5.0;1734.0;5;76489
COMMUNE_0000000009728580;80345;80;32;200070993.0;FRANLEU;543;;;5;80345
COMMUNE_0000000009758885;32264;32;76;243200458.0;MONCLAR;183;;;5;32264
COMMUNE_0000000009734246;67394;67;44;200040178.0;RETSCHWILLER;281;;;5;67394
COMMUNE_0000000009727319;59275;59;32;245900410.0;GRUSON;1204;9.0;2908.0;5;59275
COMMUNE_0000000009758241;40165;40;75;200069656.0;LUGLON;390;8.0;1665.0;5;40165
COMMUNE_0000000009751911;17235;17;75;200036473.0;MIGRON;730;5.0;980.0;5;17235
COMMUNE_0000000009740162;28403;28;24;200033181.0;VER LES CHARTRES;790;7.0;1757.0;5;28403
COMMUNE_0000000009754406;38216;38;84;200070431.0;MALLEVAL EN VERCORS;53;;;5;38216
COMMUNE_0000000009761094;64403;64;75;200067288.0;MONTFORT;184;;;5;64403
COMMUNE_0000000009748782;36172;36;24;243600319.0;RIVARENNES;570;1.0;943.0;5;36172
COMMUNE_0000000009734538;95476;95;11;249500109.0;OSNY;16869;162.0;3148.0;5;95476
COMMUNE_0000000009738979;22299;22;53;200068989.0;SAINT HELEN;1463;21.0;1742.0;5;22299
COMMUNE_0000000009742930;45019;45;24;200070183.0;BACCON;708;10.0;1544.0;5;45019
COMMUNE_0000000009734956;2223;2;32;200072031.0;COURBOIN;299;3.0;1949.0;5;02223
COMMUNE_0000000009743153;52516;52;44;200027308.0;VERSEILLES LE HAUT;47;;;5;52516
COMMUNE_0000000009748047;39237;39;27;200069623.0;FRAROZ;48;;;5;39237
COMMUNE_0000000009760190;81030;81;76;248100158.0;BERTRE;121;1.0;2087.0;5;81030
COMMUNE_0000000009747069;36041;36;24;200068880.0;CHAPELLE SAINT LAURIAN;147;;;5;36041
COMMUNE_0000000009737697;29244;29;53;242900751.0;SAINT DERRIEN;808;8.0;915.0;5;29244
COMMUNE_0000000009759473;81023;81;76;200066553.0;BARRE;206;1.0;489.0;5;81023
COMMUNE_0000000009752898;87193;87;75;248719338.0;SURDOUX;43;1.0;444.0;5;87193
COMMUNE_0000000009742390;29165;29;53;242900702.0;PLOBANNALEC LESCONIL;3457;40.0;2168.0;5;29165
COMMUNE_0000000009729291;76482;76;28;247600786.0;OFFRANVILLE;3036;26.0;2044.0;5;76482
COMMUNE_0000000009749109;1230;1;84;200071751.0;MANTENAY MONTLIN;310;3.0;1044.0;5;01230
COMMUNE_0000000009763521;2A031;2A;94;242000503.0;BASTELICA;541;5.0;1190.0;5;2A031
COMMUNE_0000000009731137;76585;76;28;200010700.0;SAINT GILLES DE CRETOT;433;4.0;1842.0;5;76585
COMMUNE_0000000009728446;59226;59;32;200043263.0;FELLERIES;1403;6.0;1016.0;5;59226
COMMUNE_0000000009755452;26308;26;84;242600534.0;SAINT JULIEN EN QUINT;155;1.0;3917.0;5;26308
COMMUNE_0000000009755993;12166;12;76;200067171.0;MUROLS;111;;;5;12166
COMMUNE_0000000009751309;23008;23;75;200044014.0;AUBUSSON;3400;29.0;818.0;5;23008
COMMUNE_0000000009730584;8396;8;44;200043156.0;SAINT QUENTIN LE PETIT;117;4.0;904.0;5;08396
COMMUNE_0000000009747492;58309;58;27;200067882.0;VILLAPOURCON;418;15.0;1075.0;5;58309
COMMUNE_0000000009741115;68368;68;44;246800585.0;WIHR AU VAL;1265;;;5;68368
COMMUNE_0000000009735157;14371;14;28;200069532.0;LIVAROT PAYS D AUGE;6392;95.0;1477.0;5;14371
COMMUNE_0000000009751403;17329;17;75;200041762.0;SAINT FROULT;340;5.0;2018.0;5;17329
COMMUNE_0000000009737388;51288;51;44;200042992.0;HEILTZ LE HUTIER;235;;;5;51288
COMMUNE_0000000009749053;85101;85;52;200071900.0;GIVRE;492;10.0;1609.0;5;85101
COMMUNE_0000000009728084;62335;62;32;200044030.0;FILLIEVRES;501;6.0;1103.0;5;62335
COMMUNE_0000000009734140;14057;14;28;200065589.0;BELLENGREVILLE;1511;1.0;2074.0;5;14057
COMMUNE_0000000009745815;44094;44;52;244400404.0;MAUVES SUR LOIRE;3208;47.0;2460.0;5;44094
COMMUNE_0000000009754819;38090;38;84;200030658.0;CHATEAU BERNARD;272;2.0;1559.0;5;38090
COMMUNE_0000000009744220;21276;21;27;242101434.0;FONTAINES EN DUESMOIS;120;1.0;541.0;5;21276
COMMUNE_0000000009745013;70355;70;27;247000706.0;MONTARLOT LES RIOZ;284;6.0;1591.0;5;70355
COMMUNE_0000000009760398;81021;81;76;248100430.0;AUSSILLON;5968;46.0;1106.0;5;81021
COMMUNE_0000000009753459;17325;17;75;200041523.0;SAINT DIZANT DU GUA;530;6.0;1244.0;5;17325
COMMUNE_0000000009728660;62829;62;32;200035442.0;TRANSLOY;401;5.0;1166.0;5;62829
COMMUNE_0000000009753588;63456;63;84;200070407.0;VICHEL;347;;;5;63456
COMMUNE_0000000009729775;76584;76;28;200070068.0;SAINT GERMAIN SUR EAULNE;200;2.0;1093.0;5;76584
COMMUNE_0000000009741169;52234;52;44;200069664.0;HACOURT;38;;;5;52234
COMMUNE_0000000009745662;21273;21;27;200039055.0;FLEUREY SUR OUCHE;1281;6.0;2207.0;5;21273
COMMUNE_0000000009750859;17268;17;75;200041689.0;NUAILLE SUR BOUTONNE;204;1.0;989.0;5;17268
COMMUNE_0000000009735287;67454;67;44;200067783.0;SCHOENBOURG;433;;;5;67454
COMMUNE_0000000009752422;16330;16;75;200070514.0;SAINT LAURENT DE COGNAC;832;5.0;1104.0;5;16330
COMMUNE_0000000009762665;11007;11;76;200035863.0;ALBIERES;116;2.0;531.0;5;11007
COMMUNE_0000000009730747;76331;76;28;200070449.0;GRUGNY;1004;2.0;1463.0;5;76331
COMMUNE_0000000009743135;70400;70;27;200070332.0;OUGE;104;;;5;70400
COMMUNE_0000000009754975;24299;24;75;200069094.0;MUSSIDAN;2728;36.0;1212.0;5;24299
COMMUNE_0000000009743769;68192;68;44;200066033.0;VALDIEU LUTRAN;420;;;5;68192
COMMUNE_0000000009746550;58184;58;27;200068088.0;MOUSSY;107;2.0;1114.0;5;58184
COMMUNE_0000000009761357;64037;64;75;200067254.0;ARBUS;1187;1.0;2242.0;5;64037
COMMUNE_0000000009745846;25453;25;27;242504181.0;PIERREFONTAINE LES VARANS;1414;2.0;1192.0;5;25453
COMMUNE_0000000009730262;2448;2;32;240200576.0;MACHECOURT;122;1.0;982.0;5;02448
COMMUNE_0000000009741547;52076;52;44;245200597.0;BRICON;452;;;5;52076
COMMUNE_0000000009746588;36185;36;24;243600202.0;SAINT CHRISTOPHE EN BAZELLE;389;3.0;753.0;5;36185
COMMUNE_0000000009749400;3260;3;84;200071496.0;SAINT SORNIN;227;;;5;03260
COMMUNE_0000000009757605;84078;84;93;200000628.0;MONDRAGON;3830;2.0;1343.0;5;84078
COMMUNE_0000000009749393;3169;3;84;200071496.0;MEILLARD;315;3.0;1182.0;5;03169
COMMUNE_0000000009762185;31483;31;76;200072643.0;SAINT GAUDENS;11431;139.0;1099.0;5;31483
COMMUNE_0000000009745179;37198;37;24;200072981.0;RILLE;311;7.0;1017.0;5;37198
COMMUNE_0000000009756844;26373;26;84;242600492.0;VESC;272;;;5;26373
COMMUNE_0000000009750479;1083;1;84;200069193.0;CHANEINS;898;5.0;1971.0;5;01083
COMMUNE_0000000009739552;88412;88;44;200005957.0;SAINT BENOIT LA CHIPOTTE;420;8.0;995.0;5;88412
COMMUNE_0000000009751440;73327;73;84;200068674.0;VIONS;402;3.0;1247.0;5;73327
COMMUNE_0000000009727378;62564;62;32;200072460.0;MAZINGHEM;477;2.0;1565.0;5;62564
COMMUNE_0000000009746803;18099;18;24;200032514.0;GARIGNY;248;2.0;416.0;5;18099
COMMUNE_0000000009761060;64027;64;75;200067296.0;ANOS;189;;;5;64027
COMMUNE_0000000009755079;43078;43;84;200073419.0;COUBON;3187;10.0;1602.0;5;43078
COMMUNE_0000000009727286;62229;62;32;246201016.0;CLETY;757;9.0;1638.0;5;62229
COMMUNE_0000000009739838;35021;35;53;200072452.0;BEAUCE;1342;10.0;1411.0;5;35021
COMMUNE_0000000009739031;29013;29;53;200067197.0;BOTMEUR;212;3.0;642.0;5;29013
COMMUNE_0000002200276641;80442;80;32;200070985.0;HOMBLEUX;1173;16.0;974.0;5;80442
COMMUNE_0000000009735395;55423;55;44;200066140.0;REMBERCOURT SOMMAISNE;347;3.0;528.0;5;55423
COMMUNE_0000000009753841;19176;19;75;241900133.0;ROSIERS D EGLETONS;1067;9.0;1052.0;5;19176
COMMUNE_0000000009749376;71268;71;27;200071884.0;LUGNY LES CHAROLLES;348;;;5;71268
COMMUNE_0000000009751475;1249;1;84;240100800.0;MIRIBEL;9742;61.0;2839.0;5;01249
COMMUNE_0000000009754137;16240;16;75;200070282.0;NABINAUD;99;3.0;1896.0;5;16240
COMMUNE_0000000009759455;34153;34;76;200022986.0;MATELLES;2015;14.0;2786.0;5;34153
COMMUNE_0000000009740913;77431;77;11;200023240.0;SAINT PIERRE LES NEMOURS;5466;80.0;2046.0;5;77431
COMMUNE_0000000009760864;83108;83;93;200068104.0;ROQUEBRUSSANNE;2578;20.0;2438.0;5;83108
COMMUNE_0000000009736705;50275;50;28;200069425.0;LOGES SUR BRECEY;139;3.0;780.0;5;50275
COMMUNE_0000000009752513;38449;38;84;243800604.0;SAINT QUENTIN FALLAVIER;6099;;;5;38449
COMMUNE_0000000009732101;60036;60;32;246000897.0;AVRIGNY;368;3.0;2126.0;5;60036
COMMUNE_0000000009758489;4143;4;93;200034700.0;ORAISON;5917;81.0;2135.0;5;04143
COMMUNE_0000000009742323;53152;53;52;245300223.0;MESLAY DU MAINE;2908;28.0;1549.0;5;53152
COMMUNE_0000000009758775;34128;34;76;243400736.0;LAROQUE;1628;22.0;1891.0;5;34128
COMMUNE_0000000009748052;39254;39;27;200069623.0;GILLOIS;131;;;5;39254
COMMUNE_0000000009741354;72290;72;52;200068963.0;SAINT JEAN D ASSE;1739;20.0;1299.0;5;72290
COMMUNE_0000000009751588;23134;23;75;200067189.0;MONTEIL AU VICOMTE;202;2.0;901.0;5;23134
COMMUNE_0000000009737936;91685;91;11;200057859.0;VILLIERS SUR ORGE;4554;49.0;3291.0;5;91685
COMMUNE_0000000009732911;51640;51;44;200042703.0;VILLE SUR TOURBE;232;2.0;792.0;5;51640
COMMUNE_0000000009731464;76216;76;28;200023414.0;DEVILLE LES ROUEN;10345;97.0;1727.0;5;76216
COMMUNE_0000000009752991;73159;73;84;200041010.0;MOLLETTES;797;1.0;1688.0;5;73159
COMMUNE_0000000009736400;55298;55;44;200033025.0;LOISEY;303;;;5;55298
COMMUNE_0000000009729786;76148;76;28;247600604.0;BURES EN BRAY;320;6.0;1507.0;5;76148
COMMUNE_0000000009744938;44125;44;52;244400610.0;PIRIAC SUR MER;2261;80.0;3521.0;5;44125
COMMUNE_0000000009733915;51063;51;44;200066850.0;BINSON ET ORQUIGNY;175;;;5;51063
COMMUNE_0000000009754890;43082;43;84;200073393.0;CRONCE;79;;;5;43082
COMMUNE_0000000009759259;81138;81;76;200066124.0;LASGRAISSES;503;5.0;1589.0;5;81138
COMMUNE_0000000009738652;54098;54;44;200067643.0;BREMONCOURT;165;;;5;54098
COMMUNE_0000000009748835;85209;85;52;200073260.0;SAINT ETIENNE DE BRILLOUET;606;12.0;1209.0;5;85209
COMMUNE_0000000009729332;8273;8;44;200041622.0;MARBY;57;;;5;08273
COMMUNE_0000000009729788;76458;76;28;200068534.0;MUCHEDENT;132;;;5;76458
COMMUNE_0000000009763339;2B088;2B;94;200015162.0;CHIATRA;225;;;5;2B088
COMMUNE_0000000009736986;77144;77;11;200072874.0;CREVECOEUR EN BRIE;394;5.0;2901.0;5;77144
COMMUNE_0000000009732790;57234;57;44;200070746.0;FRAUENBERG;575;;;5;57234
COMMUNE_0000000009736635;61385;61;28;200069458.0;SAINT EVROULT DE MONTFORT;345;9.0;1410.0;5;61385
COMMUNE_0000000009741237;10037;10;44;241000447.0;BERCENAY EN OTHE;474;8.0;1343.0;5;10037
COMMUNE_0000000009729410;80267;80;32;200070985.0;ENNEMAIN;257;3.0;1434.0;5;80267
COMMUNE_0000000009742254;45062;45;24;200035764.0;CERCOTTES;1440;25.0;1931.0;5;45062
COMMUNE_0000000009752370;87205;87;75;248719312.0;VIGEN;2151;28.0;1294.0;5;87205
COMMUNE_0000000009759735;31364;31;76;243100815.0;MONTBERON;2932;20.0;2633.0;5;31364
COMMUNE_0000000009735774;67380;67;44;200068112.0;PRINTZHEIM;201;;;5;67380
COMMUNE_0000000009751436;1208;1;84;200040350.0;LAVOURS;127;;;5;01208
COMMUNE_0000000009752857;63472;63;84;200069177.0;YRONDE ET BURON;653;5.0;1478.0;5;63472
COMMUNE_0000000009759480;81017;81;76;200034049.0;ARIFAT;166;3.0;1445.0;5;81017
COMMUNE_0000000009731249;54576;54;44;200043693.0;VILLERS LE ROND;103;;;5;54576
COMMUNE_0000000009759515;31473;31;76;200071314.0;SAINT CEZERT;431;2.0;1866.0;5;31473
COMMUNE_0000000009753783;7044;7;84;200072015.0;BROSSAINC;274;5.0;1378.0;5;07044
COMMUNE_0000000009736441;51106;51;44;200043438.0;CERNON;129;1.0;723.0;5;51106
COMMUNE_0000000009735252;67142;67;44;200041325.0;FORT LOUIS;299;;;5;67142
COMMUNE_0000000009744434;70553;70;27;247000714.0;VILLARGENT;122;1.0;779.0;5;70553
COMMUNE_0000000009759616;6152;6;93;240600585.0;VALBONNE;13070;100.0;4473.0;5;06152
COMMUNE_0000000009751472;1049;1;84;240100610.0;BOISSE;3021;18.0;2757.0;5;01049
COMMUNE_0000000009732678;14055;14;28;241400878.0;BEAUMONT EN AUGE;407;13.0;2448.0;5;14055
COMMUNE_0000000009749101;39010;39;27;200012060.0;ANDELOT MORVAL;95;1.0;729.0;5;39010
COMMUNE_0000000009729528;76731;76;28;200068534.0;VENESTANVILLE;199;1.0;1514.0;5;76731
COMMUNE_0000000009745301;25132;25;27;242504447.0;CHATILLON GUYOTTE;127;;;5;25132
COMMUNE_0000000009745879;25371;25;27;242500361.0;MAZEROLLES LE SALIN;203;;;5;25371
COMMUNE_0000000009744320;72330;72;52;200073112.0;SAVIGNE SOUS LE LUDE;430;12.0;1073.0;5;72330
COMMUNE_0000000009733970;60666;60;32;246000871.0;VER SUR LAUNETTE;1173;17.0;3080.0;5;60666
COMMUNE_0000000009742543;89031;89;27;200067304.0;BEAUMONT;632;4.0;1721.0;5;89031
COMMUNE_0000000009727826;59569;59;32;200044618.0;SIN LE NOBLE;15446;163.0;1300.0;5;59569
COMMUNE_0000000009731588;8437;8;44;240800920.0;TAILLY;174;;;5;08437
COMMUNE_0000000009747407;39586;39;27;200071595.0;ARESCHES;34;;;5;39586
